R_mean,R_std,R_min,R_max,R_entropy,G_mean,G_std,G_min,G_max,G_entropy,B_mean,B_std,B_min,B_max,B_entropy,image_entropy,image_height,image_width,Path
56.7635593220339,37.18602305295725,8,154,6.604502822524411,50.08531073446328,40.39943305301622,12,160,6.340514822932593,55.99322033898305,48.69528752849216,10,191,6.4808447541031935,6.453571164414609,59,60,img_000037.jpg
102.21560077519379,69.4168175093575,5,255,7.21756630278624,87.46511627906976,71.69627167624061,14,255,6.947052632359046,84.73461724806202,73.27762061795595,1,255,6.88164652249229,7.1811169053628205,86,96,img_000038.jpg
60.20227272727273,19.31417859591007,21,149,6.023588563243276,62.61363636363637,21.62801834856699,28,161,6.18309101699306,75.36079545454545,24.64954239486695,37,177,6.352437360414941,6.154709593845807,44,40,img_000039.jpg
111.31986672219908,72.81693952324275,0,255,7.343581932239181,116.39650145772595,62.3135671087713,16,255,7.290193018716088,141.07080383173678,81.88490608140349,0,255,7.017193944478231,7.372072195230037,49,49,img_000040.jpg
26.26672994779307,16.65142932630962,5,76,5.194479200878078,24.626957759848125,17.38869667607848,9,85,5.016218266461051,30.143806359753203,21.42663808192014,10,102,5.245798461395798,5.08678240957683,49,43,img_000041.jpg
97.37972350230415,42.96833874715864,31,255,6.690370801855094,98.6774193548387,45.78433814249936,47,255,6.796968950316874,104.17603686635945,49.001416317166246,47,255,6.851564793649284,6.712360833393524,93,105,img_000042.jpg
106.63452380952381,65.52179570851581,36,255,6.418204401801932,100.70119047619048,66.40293667137597,30,255,6.453461070901915,97.05595238095238,66.22187067008416,25,255,6.506083073819013,6.359634204099722,28,30,img_000043.jpg
59.463095238095235,28.703676053616018,27,149,6.082814012798503,50.47857142857143,25.10828013410152,27,132,5.613501588663685,48.52619047619048,25.801426312768886,15,137,5.768866071817785,5.766641878211296,30,28,img_000044.jpg
124.22874493927125,97.64262365255995,7,255,6.078885612069406,112.1727395411606,89.26153697373393,16,255,6.478584247006323,103.16666666666667,92.13360829186107,0,255,6.465184459842849,6.709555647695275,38,39,img_000045.jpg
138.45348293595137,61.98137273738402,16,255,7.577671272714401,114.43805516596541,60.201180339065495,24,255,7.350160712657154,110.74731182795699,63.110512990705296,26,255,7.209098234889449,7.474214692685157,62,69,img_000046.jpg
163.16545092838197,90.07145049142683,24,255,5.057454811288833,187.49966843501326,65.19301580871138,25,255,5.018626106849745,225.94031830238725,59.950126424004495,10,255,3.746633824141852,5.328401933806783,58,52,img_000047.jpg
237.49167822468794,42.56189626844425,36,255,2.4618031000305054,228.15785367545075,48.837710977916444,52,255,3.133445853462755,222.08165742024966,55.12047475356851,30,255,3.445437743433839,3.4418159613533863,103,112,img_000048.jpg
49.354040404040404,37.45744263731389,4,176,6.172050368749585,40.987878787878785,30.51728860140211,12,140,5.81694263671695,39.477777777777774,31.556811221282608,0,156,5.725677256187476,6.0132737430914185,45,44,img_000049.jpg
57.271764705882354,32.360061726224025,5,255,5.994954757932847,44.642745098039214,32.67298182725361,18,255,5.875887087266539,47.96980392156863,33.329999881764415,15,255,6.024827272248193,5.689395413694027,51,50,img_000050.jpg
224.43043995243758,57.282787066438644,48,255,2.8950303971557014,231.68608799048752,44.30591856638662,118,255,2.5877365562602526,247.69560047562425,15.544652942512506,164,255,2.0485208019634125,2.908001049612405,29,29,img_000051.jpg
30.123885918003566,24.151921493244846,12,117,4.785483122986276,26.04723707664884,22.179957880526754,11,119,4.582465181154026,30.76559714795009,26.248391038881703,10,145,4.803059785499105,4.673498307019101,33,34,img_000052.jpg
50.298924731182794,33.30767128734359,8,255,6.287784465078106,50.04408602150538,25.86801056133236,18,145,6.1120710794767925,65.35268817204302,32.68524244087678,0,173,6.562777253330044,6.141991573154987,30,31,img_000053.jpg
175.08375558867363,57.16618247427791,35,255,6.520135438623953,159.3833084947839,68.39070509978977,46,255,6.644690326858724,150.63308494783905,68.96829943637002,33,255,7.065118948612252,6.914153932662015,55,61,img_000054.jpg
77.32697426796805,28.972495753530367,21,147,6.3520316238113494,68.67169476486247,30.42703356949862,27,151,6.246820093816258,63.493345164152615,29.23945293412777,17,158,6.342328570089885,6.1984642435596085,49,46,img_000055.jpg
143.3918561607615,63.110764583689296,17,255,6.263856032006271,130.15573770491804,74.44520568171649,25,255,6.295466580332794,130.74854574299312,75.49416237618968,17,255,6.313442464979879,6.328297610277679,62,61,img_000056.jpg
23.231336805555557,11.35177148824289,6,50,4.99522353911142,21.34765625,12.687731376922631,8,53,4.732910922617358,26.018229166666668,16.07622406529228,8,66,5.0178901647964755,4.8272514352730145,48,48,img_000057.jpg
60.702429149797574,20.95151802279623,21,137,6.14119467351678,61.30566801619433,16.721432269944547,26,125,5.816956188858122,61.86774628879892,21.57668554617003,21,137,6.109409938631746,5.805978535032533,39,38,img_000058.jpg
123.43342995169083,88.44077449108673,0,255,6.6798667088976025,102.81816425120773,81.2658664018335,17,255,6.519794446926998,98.847922705314,83.77641663145752,0,255,6.56473218153978,6.851061942196491,69,75,img_000059.jpg
98.9093012906097,70.94530922182167,16,255,7.143315730522581,104.22999554962172,61.69497854384561,31,255,6.7924322596100435,124.62234089897642,50.578155002496395,26,255,6.8225438454412455,6.85684818405867,105,107,img_000060.jpg
227.88235294117646,51.69420828354755,26,255,3.6712878363804258,199.38518518518518,77.36078928965941,31,255,4.257971333019273,194.65010893246188,83.2211324068178,0,255,4.704887029073905,4.701936383046651,45,51,img_000061.jpg
25.3136,8.631480466293137,4,55,4.812923320049621,23.214,10.855975497393128,9,61,4.7727241085281005,27.3568,15.399684859113188,9,86,5.040410846504872,4.61721166498213,50,50,img_000062.jpg
121.14047619047619,61.74970044085354,0,255,7.1571995813301035,125.53333333333333,59.850154155030815,16,255,7.120588401455175,136.37698412698413,86.56433488131353,0,255,6.635718814940424,7.266106891012225,36,35,img_000063.jpg
14.892857142857142,6.312777342089663,8,45,3.859200140995932,12.791208791208792,5.234902905396977,8,40,3.3727021492470626,15.853021978021978,6.0849383221305,9,48,3.6657146371802156,3.550056185838906,28,26,img_000064.jpg
163.3793103448276,62.32092538453501,27,255,6.6520829721957035,144.26872770511295,71.56367384667716,31,255,6.918997655437822,141.71343638525565,72.63704451335266,6,255,7.12800633108936,7.0115115191290895,29,29,img_000065.jpg
118.73613445378152,73.18625454253767,5,221,6.831049369285442,139.04033613445378,81.49157848877941,11,240,7.005437863405914,168.77394957983194,88.03663385890866,4,255,5.615572833408825,6.865837971332044,34,35,img_000066.jpg
65.5475113122172,30.324694708950467,2,255,6.274591625172396,52.10482654600302,33.50214901720214,16,255,6.206310609655716,52.579939668174966,36.323853632029824,6,255,6.440817313858644,6.273904785963718,52,51,img_000067.jpg
104.39360119047619,56.55625701079509,5,255,7.359939583985552,90.18799603174604,57.200573683436694,22,255,7.176825560819401,91.22519841269842,63.31144577900033,8,255,7.185283680789826,7.292309980099486,64,63,img_000068.jpg
56.5246679316888,27.091678960752894,33,161,5.452909659439545,47.82542694497154,25.11608491767599,27,156,5.059058561091076,45.84060721062619,27.27179284572779,16,171,5.08019569047389,5.17409182182409,31,34,img_000069.jpg
97.58604651162791,53.60102115988882,0,255,7.345096245155129,82.05374677002584,52.159724928016686,21,255,6.88185261618931,76.72919896640826,57.63676735416319,9,255,6.805504107813203,6.9733446953135445,43,45,img_000070.jpg
114.67519466073415,103.45570302377448,17,255,4.868456917124643,112.35817575083426,104.02382004214437,15,255,4.952290889043135,113.81312569521691,101.83882555569723,5,255,5.526891963662271,5.0243444127695644,31,29,img_000071.jpg
127.43802521008404,86.1038332985544,20,255,6.804508097095793,98.82405462184875,68.1076294572255,20,255,7.212801914917644,83.82878151260505,67.8206830839787,3,255,6.960763453747896,7.258910875588347,56,68,img_000072.jpg
63.924731182795696,44.31945046414572,18,184,6.346161316365716,50.844086021505376,38.87355283719445,17,170,6.023069374450951,48.56236559139785,38.436554101248085,16,173,5.929969093659655,6.142054396730142,30,31,img_000073.jpg
53.26844583987441,38.54564860412911,7,162,6.445929856584413,46.75431711145997,40.390860185728684,11,161,6.21082066918064,52.484693877551024,48.86112060096408,6,200,6.3315870911413725,6.335756262437839,49,52,img_000074.jpg
234.24305555555554,41.35849403611289,20,255,3.399612606910312,204.3094135802469,73.70320719541776,28,255,4.1450840784345555,199.4417438271605,81.20272414572963,0,255,4.431126625662565,4.454023422709971,48,54,img_000075.jpg
161.51277777777779,74.79058556115366,14,255,5.862889558726214,155.00222222222223,83.4261808390071,22,255,5.846890299481466,158.0108024691358,84.25788716775021,24,255,5.770337435420795,5.937416291411631,120,135,img_000076.jpg
30.675555555555555,19.773530630118813,7,116,5.285161755455789,32.49333333333333,24.820383498992054,13,139,5.301134922575833,41.257777777777775,31.545972253714083,13,170,5.62215491412491,5.302113360300214,25,27,img_000077.jpg
203.2109375,58.46854248848894,21,255,5.643448296588329,183.40245535714286,65.8940528373264,18,255,5.73229287113918,171.47433035714286,80.55975633695421,0,255,6.1808327294802945,6.15322176053029,70,64,img_000078.jpg
25.8161865569273,14.944495800482148,12,84,4.66675384872875,20.31687242798354,10.797030180833888,12,73,4.117492232933591,18.45267489711934,10.417131168833576,7,69,3.9564121012648537,4.292266755794166,27,27,img_000079.jpg
20.889655172413793,7.497540355032896,6,54,4.705484399879892,21.977011494252874,7.344991274056072,11,58,4.464473342092406,30.232183908045975,10.621335005521255,12,76,4.965768666787647,4.3849164379578065,29,30,img_000080.jpg
77.2859477124183,34.485479542341295,0,255,6.515993601435125,66.50816993464052,33.67304732658902,24,255,6.346719287948615,61.3014705882353,35.83595245048537,8,255,6.329257545617348,6.326326977899734,36,34,img_000081.jpg
63.45187969924812,26.753924879664492,26,140,6.403138848722438,50.65714285714286,21.76289967727303,25,132,5.917780704819919,49.71203007518797,26.761361265470978,25,156,5.804323800387266,6.092628029438339,35,38,img_000082.jpg
141.06392156862745,87.96442815090323,14,255,7.347606474233848,146.63764705882352,76.64882278077958,28,249,7.155810829150404,156.0521568627451,58.175198755568545,22,242,6.9163786678733,7.137938620880928,51,50,img_000083.jpg
66.95098039215686,46.869241097663576,7,157,6.741746007489473,68.88770053475936,50.8922689556478,9,163,6.765291778354899,78.71212121212122,56.86587101444325,4,188,7.008921014008109,6.735011693106729,33,34,img_000084.jpg
160.43267704033028,86.87984785696615,17,255,6.335248548790691,163.77548428072404,94.97403042510004,18,255,4.560079239163103,167.1187678628136,91.51462977549954,7,255,4.7292227737770824,6.054691527546865,94,67,img_000085.jpg
120.49701286764706,79.65678900881385,3,255,6.787577954894625,115.5677849264706,89.16895985446544,13,255,6.292473832932633,115.4740349264706,90.04100764336549,9,255,6.298133093784894,6.619465941044189,64,68,img_000086.jpg
69.98387096774194,45.75836938622896,19,255,6.210841630502816,56.371975806451616,35.11501466562639,22,227,6.138581367849287,55.11290322580645,31.164776611564204,0,236,6.277050792000879,6.1197575660045525,32,31,img_000087.jpg
63.97682926829268,30.064717992943837,24,152,5.885628254820609,51.51829268292683,27.454213004914468,20,141,5.594371558582587,46.801829268292686,28.091212436738513,8,143,5.6715972845872695,5.383474564081413,41,40,img_000088.jpg
124.2317253001896,75.72757976517374,27,255,7.0531392988730754,151.24468085106383,66.92307665522999,29,255,6.939597114882933,186.55951127027598,83.10943384547552,31,255,5.554651972915981,7.011252445205814,101,94,img_000089.jpg
10.581512605042017,3.1199538454503255,6,21,3.295141922897079,9.352941176470589,3.256507990264639,6,20,3.010121144113672,12.826890756302522,3.9407736620228144,8,28,3.3338645400008047,3.1052517338802668,34,35,img_000090.jpg
36.415229030339084,16.940603275672856,11,156,5.113476616617024,29.81796549672814,18.963101674807557,10,157,5.4629371786496534,30.2819750148721,20.383245733414565,8,178,5.543803880186741,5.29455075167971,41,41,img_000091.jpg
74.64360902255639,48.15914306400361,11,252,7.051038693814165,69.32857142857142,48.42840940820592,17,244,6.908748111680188,72.83533834586466,49.958922518117184,4,255,6.893601354910825,6.945964951884693,35,38,img_000092.jpg
91.74683195592287,77.28077291192373,9,255,7.0492191034086185,101.08133608815427,72.269485796415,13,255,7.064465407251079,112.51005509641874,62.20866453294244,10,255,7.010484088924488,7.053759534652381,120,121,img_000093.jpg
84.6952861952862,41.78524232425299,1,170,6.902709878282158,88.98484848484848,48.09006812832012,21,173,6.92638836243413,103.246632996633,57.21626479137516,21,211,7.1679901830841874,6.92436245776483,33,36,img_000094.jpg
93.78449328449328,83.98128653014611,0,255,6.924714323321474,72.06105006105007,68.926948531166,9,255,6.697490916612428,70.16849816849818,68.25487989238742,0,255,6.620398885511591,6.877201971102285,39,42,img_000095.jpg
32.98271889400922,19.01238805410982,11,118,5.234390222256009,27.79147465437788,15.887176266246792,15,105,4.611523762202109,26.9389400921659,16.4241646402504,12,109,4.449125087476228,4.834640127192371,28,31,img_000096.jpg
62.49720044792833,67.28336929640068,0,255,6.40740671181634,65.13493840985443,75.18939311856559,10,255,5.862665574423451,73.73516237402016,77.37286191067247,0,255,6.075260666197518,6.214991023480514,47,38,img_000097.jpg
92.2550505050505,72.32899093059333,20,247,6.5677010068659305,93.0010101010101,68.11505417336392,23,255,6.687431446155435,92.89393939393939,68.87859956779442,27,255,6.473135270515939,6.6641062202234895,44,45,img_000098.jpg
44.02140309155767,27.28925550116365,18,142,5.710667732077825,40.602853745541026,26.541497205344704,20,148,5.472977248832114,46.22473246135553,31.56859404977035,19,177,5.641816399938693,5.5689481076865475,29,29,img_000099.jpg
40.31408450704225,16.36185055974224,6,104,5.877826726366106,39.93292253521127,19.5408809622988,12,105,5.966999390498113,48.32306338028169,23.66795754938231,7,136,6.335033060609281,5.815380790759675,80,71,img_000100.jpg
86.8408203125,68.89111266349664,13,255,6.751162899787509,74.7587890625,61.16438069433165,20,255,6.711466695476815,83.232421875,65.87224765652088,10,255,6.566372255842065,6.722655467656957,32,32,img_000101.jpg
13.005323868677905,4.7035420639620575,5,24,3.9710144791490394,11.357142857142858,5.564396741012729,5,24,3.694640652224507,14.157941437444544,6.5489005169263965,6,30,3.9851255111962356,3.7049593412681077,46,49,img_000102.jpg
11.796296296296296,5.802845075817284,5,33,3.870419341065926,13.158950617283951,6.443801223457928,6,36,4.014701009769915,20.09645061728395,10.707853918971368,8,50,4.644203373014863,4.078770550548972,36,36,img_000103.jpg
76.92153846153846,73.99072705373848,0,255,6.068303964140109,70.41730769230769,76.99181330393772,14,255,5.492685871231042,70.14,78.66243615308683,0,255,5.583315130799094,5.7678670079965215,50,52,img_000104.jpg
95.7225101814143,63.98270233598949,6,255,6.928406755254762,93.7230655312847,70.26663623457512,18,255,6.644133118628091,94.30562754535357,84.03554854289104,0,252,6.694894228061164,6.722268069272244,74,73,img_000105.jpg
84.49268292682927,61.445315327767126,15,255,6.459478515401828,77.39695121951219,52.97563052696332,30,255,6.16890092635736,102.22560975609755,71.67424837921747,0,255,6.45618556114676,6.424741943611177,40,41,img_000106.jpg
44.87559523809524,18.418304162357625,7,139,6.024982924329544,43.46190476190476,20.37110409590427,13,141,6.080361141641446,52.05714285714286,25.523664489637685,9,184,6.441168956235015,6.09050682974198,40,42,img_000107.jpg
70.5390625,18.502273974421144,35,125,5.890442878543097,54.169719827586206,26.801760049143194,14,128,6.344759015831047,51.689655172413794,25.984196554266386,13,141,6.383706050859418,6.155855489644883,64,58,img_000108.jpg
127.34189189189189,77.06109809536838,0,255,6.891555102695065,144.73513513513512,79.70606547578664,18,255,6.868409029298676,149.8108108108108,93.02855209422529,0,255,6.054972165221897,7.164261574671672,40,37,img_000109.jpg
33.035714285714285,18.813229743419516,8,96,5.404269036635213,24.867460317460317,18.321443457746703,9,94,5.1190504986795,27.93968253968254,20.447055438123485,0,105,5.334722517266279,5.0946201512327765,36,35,img_000110.jpg
159.07142857142858,56.94432878906508,18,255,7.184741636125503,136.75692137320044,58.40336069686547,33,255,7.306641751636345,135.79346622369877,62.3552319518793,14,255,7.35064958631082,7.326451053381028,43,42,img_000111.jpg
158.01310401310403,70.04408223724877,24,255,6.771466140200896,154.76494676494676,57.980210268131344,42,255,6.915428630923462,170.6027846027846,60.32918400489466,40,255,7.008003237068732,7.0986756427598205,33,37,img_000112.jpg
75.77803942089656,41.10252325114439,16,193,6.930388751653277,61.35906157334729,37.47423644726196,18,171,6.643446511001002,62.112855398569685,40.392432154590324,19,179,6.661263100998427,6.723133585224194,98,117,img_000113.jpg
45.748631159780984,19.268350148348652,20,96,5.763313697672563,39.90592334494774,16.916584790427553,18,89,5.384267412396571,38.04977600796416,16.013978189726224,21,86,4.985154339669489,5.326449101310196,41,49,img_000114.jpg
52.49034749034749,27.65587804114599,14,131,6.256730054740123,44.823166023166024,24.10710504246457,16,123,5.905921639202933,53.54671814671815,29.6832561196147,17,155,6.144081048684652,6.07928031559036,35,37,img_000115.jpg
48.22915555555556,9.220186727334408,28,105,5.038450573921911,37.577244444444446,11.3825651261637,20,95,5.233360258080288,45.37493333333333,14.601907124147251,22,109,5.635019350787187,5.152871458744042,75,75,img_000116.jpg
14.731428571428571,7.32636502569971,7,46,4.042965624984814,14.990204081632653,8.316390624518258,8,51,4.064961586577405,21.373877551020406,11.95333662176254,12,74,4.431446694618553,4.142618378592928,35,35,img_000117.jpg
124.69577205882354,65.97888686190664,54,255,6.496641004170802,106.98805147058823,48.267263414521054,55,255,6.488479473566952,108.71691176470588,48.53369062575934,60,255,6.418746263532351,6.705791668641458,32,34,img_000118.jpg
189.02722136620443,65.91721612950433,11,255,5.661181024786876,173.77349768875192,88.41899049447474,26,255,5.6836117994698165,173.8161273754494,90.20108840849566,11,255,6.336731422595808,6.22145671994831,66,59,img_000119.jpg
121.94689760182717,44.90717954124085,23,250,7.263745842473707,98.68366958507804,53.74809821947025,26,237,7.24338341617912,93.28968405024743,61.42408311454714,15,246,7.2554315125107,7.273238359446134,71,74,img_000120.jpg
142.7620320855615,51.42920789539378,22,255,7.52873138336653,117.26782531194296,59.77699957175775,35,255,7.4549438086854325,115.57687165775401,65.89312276171258,24,255,7.304002117560885,7.314064658644796,66,68,img_000121.jpg
118.15099715099716,56.38052433816766,50,255,6.602809294132244,116.02706552706553,55.63621263481307,57,255,6.223089272345756,113.04700854700855,58.664984541710474,50,255,6.24139203163541,6.346502826501978,26,27,img_000122.jpg
60.437040151355895,26.70547397914862,2,133,6.596739440941584,52.808702964052976,26.49700392667128,14,130,6.427648538513252,52.18393945764137,28.068701763778165,14,136,6.421097931341081,6.435877351404702,67,71,img_000123.jpg
140.4743124026985,58.79836548173143,19,255,7.168957020021876,128.4644525168656,63.6987400476022,19,255,7.327069652874925,124.06227296315517,65.30270629560506,13,255,7.437410312638979,7.3379887601473275,41,47,img_000124.jpg
138.7333091436865,86.76069172039479,7,255,5.9902694433896375,130.288824383164,88.57458153100674,14,255,5.9791090564662515,110.81023222060958,92.3976697368786,0,255,6.528925652305177,6.58004723898507,53,52,img_000125.jpg
88.64352720450282,69.59885420668509,22,255,6.740174344260221,79.84427767354596,61.16051030465573,26,255,6.336086981660929,75.7573483427142,64.86212756083424,25,255,6.081127495419807,6.567943416094765,39,41,img_000126.jpg
27.26530612244898,8.810604719230907,11,59,4.453497833365291,25.339591836734694,9.327804816276206,13,58,4.236689463441979,30.250612244897958,11.642079274306536,12,74,4.614866302622646,4.175547005311073,35,35,img_000127.jpg
63.97607822594727,81.15794133058822,0,255,5.438671516444424,63.22262964903091,78.77995509526426,10,255,5.4823165300628,66.67801641348001,65.64798137073572,0,255,6.07852986879265,5.831138727229898,83,69,img_000128.jpg
79.1321865097329,23.694347261337654,4,189,6.461892609215394,61.86962426437302,31.293876046904046,20,168,6.381972621321699,61.997283838841106,37.32045888978649,10,160,6.6831649964665765,6.4523939551874205,47,47,img_000129.jpg
73.0094696969697,10.75788330397677,47,98,5.4016568206724145,70.86282467532467,14.460008406064654,28,104,5.796422934341517,70.1358225108225,14.538804780770187,27,105,5.793658267741472,5.675756158876233,84,88,img_000130.jpg
183.5404761904762,77.53636594668134,29,255,5.386364673173543,191.57619047619048,63.13836962434857,47,255,5.4758573693307335,212.06428571428572,65.08404696186493,31,255,4.718078995216027,5.882428759668594,36,35,img_000131.jpg
